Time,Longitude,Latitude,Altitude,Roll (deg),Pitch (deg),Yaw (deg)
7.399999999999887,-96.9880584175537,32.90000897082705,4979.589245447427,-0.046191625626397656,36.92173835065966,90.01251619928789
7.4099999999998865,-96.98804558098317,32.9000089852873,4980.25745981117,-0.04623451694092625,36.94170670594345,90.01251615713613
7.419999999999886,-96.98803275300864,32.900008999749446,4980.9256981389735,-0.046277334921278605,36.96164923013519,90.0125160838294
7.429999999999886,-96.98801993362639,32.90000901421349,4981.593959374854,-0.04632007956209977,36.981565901597804,90.01251597948178
7.439999999999886,-96.98800712283274,32.9000090286794,4982.26224246169,-0.04636275085789749,37.00145669867363,90.01251584420756
7.449999999999886,-96.98799432062391,32.90000904314716,4982.930546338955,-0.046405348802966685,37.02132159968469,90.01251567812085
7.459999999999885,-96.9879815269962,32.90000905761673,4983.598869951797,-0.04644787339141392,37.0411605829324,90.01251548133611
7.469999999999885,-96.98796874194583,32.90000907208809,4984.267212245366,-0.04649032461722141,37.060973626697645,90.01251525396763
7.479999999999885,-96.98795596546907,32.90000908656124,4984.935572162542,-0.04653270247412385,37.08076070924069,90.01251499612992
7.489999999999885,-96.98794319756213,32.900009101036126,4985.60394865188,-0.04657500695568071,37.100521808801,90.01251470793757
7.4999999999998845,-96.98793043822124,32.90000911551275,4986.272340657395,-0.04661723805530809,37.120256903597536,90.01251438950513
7.509999999999884,-96.98791768744263,32.90000912999109,4986.940747128779,-0.04665939576620388,37.13996597182824,90.0125140409473
7.519999999999884,-96.98790494522247,32.90000914447111,4987.609167013452,-0.046701480081451356,37.15964899167045,90.01251366237881
7.529999999999884,-96.98789221155697,32.90000915895279,4988.277599262241,-0.04674349099385236,37.17930594128043,90.0125132539145
7.539999999999884,-96.98787948644231,32.90000917343612,4988.946042823703,-0.04678542849611896,37.198936798793696,90.01251281566924
7.5499999999998835,-96.98786676987467,32.90000918792106,4989.614496653206,-0.04682729258068633,37.218541542324616,90.01251234775806
7.559999999999883,-96.9878540618502,32.900009202407595,4990.282959697035,-0.046869083239892785,37.238120149966676,90.01251185029597
7.569999999999883,-96.98784136236505,32.900009216895704,4990.951430912832,-0.04691080046590433,37.257672599792144,90.01251132339803
7.579999999999883,-96.98782867141539,32.90000923138537,4991.619909251422,-0.04695244425062713,37.27719886985226,90.01251076717946
7.589999999999883,-96.98781598899731,32.900009245876554,4992.288393669311,-0.04699401458585167,37.29669893817703,90.01251018175553
7.599999999999882,-96.98780331510699,32.90000926036926,4992.956883119596,-0.047035511463157265,37.316172782775226,90.01250956724152
7.609999999999882,-96.98779064974052,32.900009274863436,4993.625376564458,-0.04707693487400448,37.335620381634364,90.01250892375283
7.619999999999882,-96.98777799289398,32.900009289359076,4994.293872954727,-0.04711828480955947,37.35504171272058,90.01250825140494
7.629999999999882,-96.98776534456351,32.90000930385615,4994.962371253717,-0.047159561260962296,37.37443675397863,90.01250755031334
7.6399999999998816,-96.98775270474516,32.900009318354634,4995.630870419071,-0.04720076421902748,37.39380548333181,90.01250682059373
7.649999999999881,-96.98774007343503,32.90000933285453,4996.299369408426,-0.04724189367448022,37.41314787868201,90.01250606236165
7.659999999999881,-96.98772745062918,32.900009347355784,4996.967867185102,-0.047282949617832894,37.43246391790945,90.01250527573295
7.669999999999881,-96.98771483632368,32.900009361858395,4997.636362711278,-0.04732393203947345,37.451753578872825,90.01250446082341
7.679999999999881,-96.98770223051454,32.90000937636233,4998.304854948003,-0.0473648409295177,37.47101683940915,90.01250361774893
7.6899999999998805,-96.98768963319786,32.90000939086755,4998.973342861998,-0.04740567627799381,37.4902536773338,90.01250274662544
7.69999999999988,-96.98767704436962,32.90000940537406,4999.641825415448,-0.04744643807473074,37.50946407044025,90.012501847569
7.70999999999988,-96.98766446402585,32.900009419881826,5000.310301572803,-0.04748712630933438,37.528647996500354,90.01250092069567
7.71999999999988,-96.98765189216259,32.900009434390824,5000.978770303059,-0.04752774097128035,37.54780543326395,90.01249996612165
7.72999999999988,-96.98763932877581,32.90000944890105,5001.647230570668,-0.04756828204985803,37.566936358459046,90.01249898396323
7.739999999999879,-96.9876267738615,32.90000946341246,5002.315681344626,-0.0476087495341591,37.586040749791664,90.01249797433667
7.749999999999879,-96.98761422741568,32.90000947792504,5002.984121595061,-0.047649143413162086,37.605118584945814,90.0124969373583
7.759999999999879,-96.98760168943429,32.90000949243874,5003.652550292105,-0.04768946367562064,37.62416984158341,90.01249587314466
7.769999999999879,-96.98758915991331,32.90000950695359,5004.320966403616,-0.04772971031013582,37.64319449734434,90.01249478181217
7.779999999999879,-96.9875766388487,32.90000952146953,5004.989368904266,-0.04776988330507249,37.66219252984611,90.01249366347753
7.789999999999878,-96.98756412623638,32.90000953598655,5005.657756765321,-0.047809982648720176,37.68116391668419,90.01249251825735
7.799999999999878,-96.9875516220723,32.90000955050459,5006.326128962589,-0.04785000832913694,37.7001086354317,90.01249134626835
7.809999999999878,-96.98753912635242,32.9000095650237,5006.994484466199,-0.0478899603341738,37.71902666363938,90.01249014762739
7.819999999999878,-96.98752663907263,32.900009579543806,5007.6628222553645,-0.04792983865161183,37.73791797883569,90.01248892245128
7.8299999999998775,-96.98751416022884,32.9000095940649,5008.331141300217,-0.047969643268969644,37.7567825585265,90.01248767085697
7.839999999999877,-96.98750168981695,32.90000960858695,5008.999440586782,-0.0480093741736123,37.77562038019534,90.0124863929615
7.849999999999877,-96.98748922783287,32.900009623109945,5009.667719086326,-0.048049031352783926,37.79443142130303,90.01248508888195
7.859999999999877,-96.98747677427247,32.900009637633865,5010.335975780333,-0.048088614793451334,37.81321565928792,90.0124837587355
7.869999999999877,-96.98746432913161,32.90000965215866,5011.0042096480165,-0.04812812448254967,37.83197307156565,90.01248240263926
7.879999999999876,-96.9874518924062,32.90000966668433,5011.672419669727,-0.048167560406701344,37.8507036355291,90.01248102071065
7.889999999999876,-96.98743946409205,32.90000968121086,5012.340604828084,-0.04820692255246582,37.86940732854847,90.01247961306699
7.899999999999876,-96.98742704418501,32.900009695738206,5013.008764105708,-0.048246210906167146,37.88808412797107,90.01247817982566
7.909999999999876,-96.98741463268095,32.90000971026637,5013.676896480677,-0.0482854254539544,37.9067340111214,90.01247672110424
7.919999999999876,-96.98740222957568,32.9000097247953,5014.34500094583,-0.048324566181891265,37.92535695530098,90.01247523702024
